favorite_count,source,text,in_reply_to_screen_name,is_retweet,created_at,retweet_count,id_str
49620,Twitter Media Studio,https://t.co/lnNyGMleKJ,,False,Fri Sep 27 12:58:45 +0000 2019,16929,1177568259438239744
73587,Twitter for iPhone,"“Thank you to President Trump on the Border. No American President has ever done this before.” Hector Garza, National Border Patrol Council",,False,Wed Nov 21 21:31:24 +0000 2018,16458,1065357030985252865
84394,Twitter for iPhone,"The Democrats, without a leader, have become the party of obstruction.They are only interested in themselves and not in what's best for U.S.",,False,Sun Apr 30 12:09:04 +0000 2017,20909,858654431956672512
88343,Twitter for iPhone,So now the Obama appointed judge on the Census case (Are you a Citizen of the United States?) won’t let the Justice… https://t.co/OH3ubssQYf,,False,Wed Jul 10 01:44:15 +0000 2019,23644,1148769874379980801
103927,Twitter for iPhone,"The Greatest Political Hoax of all time! Crimes were committed by Crooked, Dirty Cops and DNC/The Democrats.",,False,Thu Apr 18 11:54:39 +0000 2019,25239,1118845290721812480
119278,Twitter for iPhone,"“We absolutely need a physical barrier or Wall, whatever you want to call it. The President yesterday laid all that… https://t.co/btk0EqjpRa",,False,Sat Jan 26 14:32:46 +0000 2019,26235,1089169277041676289
80896,Twitter for iPhone,"“I have been in office for many years, the Military is very important to me, and at no time in my professional life… https://t.co/IrSnoDfO2T",,False,Wed Jun 26 21:17:54 +0000 2019,15656,1143991802405376000
101522,Twitter Media Studio,"We must remember this truth: No matter our color, creed, religion or political party, we are ALL AMERICANS FIRST. https://t.co/FesMiQSKKn",,False,Sat Aug 12 21:19:23 +0000 2017,28907,896481262776360960
182243,Twitter for iPhone,MAKE AMERICA GREAT AGAIN!,,False,Wed Nov 21 12:50:29 +0000 2018,38112,1065225940836458496
93760,Twitter for iPhone,Leaving the GREAT STATE of OHIO for the @WhiteHouse. A really great day!,,False,Thu Mar 21 00:07:50 +0000 2019,13395,1108520555118903296
66231,Twitter for iPhone,This despite the Fake News and Polls! https://t.co/DksmF8hTr7,,False,Fri Aug 23 11:29:06 +0000 2019,15570,1164862120447664128
67058,Twitter for iPhone,"Late Night host are dealing with the Democrats for their very ""unfunny"" &amp; repetitive material, always anti-Trump! Should we get Equal Time?",,False,Sat Oct 07 12:00:18 +0000 2017,12367,916634286811435008
117819,Twitter for iPhone,"I would like to thank the Democrats for holding this morning’s hearing. Now, after 3 hours, Robert Mueller has to s… https://t.co/w2492yn1z9",,False,Wed Jul 24 17:04:08 +0000 2019,26321,1154074799867604997
76788,Twitter for iPhone,Breaking News @MSNBC: “Cohen’s lawyer contradicts Cohen’s testimony about never seeking a Presidential Pardon.”,,False,Thu Mar 07 22:39:11 +0000 2019,17965,1103787204965478404
34838,Twitter Ads,#WeeklyAddress🇺🇸 https://t.co/4qckKpbtCR,,False,Fri May 05 19:43:37 +0000 2017,8573,860580764944969728
76368,Twitter for iPhone,Stock Market at new all-time high! Working on new trade deals that will be great for U.S. and its workers!,,False,Sat Jul 15 16:21:12 +0000 2017,13998,886259363412926464
90797,Twitter for iPhone,Going with First Lady to pay our respects to Justice Stevens. Leaving now!,,False,Mon Jul 22 14:32:50 +0000 2019,12613,1153311945698742272
108711,Twitter for iPhone,Thank you to Sean Parnell for the nice comments on @foxandfriends about the troops wonderful reaction to Melania an… https://t.co/Ob2NVmWAQH,,False,Fri Dec 28 14:51:07 +0000 2018,19525,1078664648726061056
94467,Twitter for iPhone,"Not seen in many years, America’s steelworkers get a hard-earned raise because of my Administration’s policies to h… https://t.co/wdlRqxtYIW",,False,Wed Nov 14 19:28:24 +0000 2018,20492,1062789364399390720
103550,Twitter for iPhone,"If the Democrats would stop being obstructionists and come together, we could write up and agree to new immigration… https://t.co/YvPHxEQvSz",,False,Sat Oct 20 14:35:39 +0000 2018,28970,1053655992649506821
83693,Twitter for iPhone,Looking forward to being with the Bush Family to pay my respects to President George H.W. Bush.,,False,Mon Dec 03 16:37:38 +0000 2018,11769,1069631759573225474
39372,Twitter for iPhone,'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' ➡️… https://t.co/cVWXOa1MjY,,False,Fri Mar 31 19:37:00 +0000 2017,8286,847895524632129536
71746,Twitter for iPhone,"Hope Republicans in the Great State of Pennsylvania challenge the new “pushed” Congressional Map, all the way to th… https://t.co/bT190oQKpM",,False,Tue Feb 20 13:11:58 +0000 2018,17471,965937068907073536
46213,Twitter for iPhone,We want to make sure that we have the workforce development programs we need to ensure these jobs are.... https://t.co/tyqbvvmBn4,,False,Fri Aug 11 18:29:26 +0000 2017,9474,896076107094474752
59188,Twitter for iPhone,"....the area and start a new war all over again. Turkey is a member of NATO. Others say STAY OUT, let the Kurds fig… https://t.co/2kFjO24P4R",realDonaldTrump,False,Thu Oct 10 13:27:01 +0000 2019,13652,1182286414353981440
192783,Twitter for iPhone,".@SadiqKhan, who by all accounts has done a terrible job as Mayor of London, has been foolishly “nasty” to the visi… https://t.co/jqKoWoh3Wk",,False,Mon Jun 03 07:51:18 +0000 2019,43917,1135453891326238721
42308,Twitter for iPhone,Thank you very much. Working hard! https://t.co/z8dgzQxkVC,,False,Sat Oct 19 15:58:49 +0000 2019,10676,1185586107653804033
62169,Twitter for iPhone,"Congratulations! 

'First New Coal Mine of Trump Era Opens in Pennsylvania' https://t.co/aIRllxNLQA",,False,Mon Jun 12 17:59:27 +0000 2017,14636,874325287143604224
75673,Twitter for iPhone,“FBI Agent Peter Strzok (on the Mueller team) should have recused himself on day one. He was out to STOP THE ELECTI… https://t.co/uAzDpT2o5o,,False,Wed Aug 01 13:03:08 +0000 2018,18358,1024641683600879616
89922,Twitter for iPhone,"The European Union, wonderful countries who treat the U.S. very badly on trade, are complaining about the tariffs o… https://t.co/yNB0RtRciL",,False,Sat Mar 10 21:29:37 +0000 2018,20617,972585290857672704
40682,Twitter for iPhone,"See you tonight at 7:00 P.M. Eastern, Montoursville, Pennsylvania! #MAGA https://t.co/Ij2AjXfRZa",,False,Mon May 20 17:40:23 +0000 2019,10018,1130528709629358080
36795,Twitter for iPhone,"'Presidential Executive Order on the Establishment of Presidential Advisory Commission on Election Integrity'
➡️… https://t.co/kVG8r7qZS5",,False,Thu May 11 19:35:22 +0000 2017,8485,862753016193089536
133947,Twitter for iPhone,They asked my daughter Ivanka whether or not the media is the enemy of the people. She correctly said no. It is the… https://t.co/c4TGr2TQe5,,False,Thu Aug 02 20:24:33 +0000 2018,30239,1025115155632455680
123353,Twitter for iPhone,Secret Service has just informed me that Senator Jon Tester’s statements on Admiral Jackson are not true. There wer… https://t.co/WsPVNYvHOr,,False,Sat Apr 28 19:11:51 +0000 2018,33919,990307626784362496
65306,Twitter for iPhone,“Hillary Clinton and the DNC paid for information from the Russian government to use against her government - there… https://t.co/mzi88aRYkq,,False,Wed Aug 29 12:18:10 +0000 2018,17705,1034777225336369152
135611,Twitter for iPhone,These Russian individuals did their work during the Obama years. Why didn’t Obama do something about it?  Because h… https://t.co/3DnzJPptZD,,False,Sat Jul 14 18:17:37 +0000 2018,36073,1018197842559725569
46414,Twitter for iPhone,An honor to host the Annual @WhiteHouse Easter Egg Roll! https://t.co/bOMJRK8FyK,,False,Mon Apr 02 15:41:04 +0000 2018,8238,980832496005844993
71665,Twitter for iPhone,"Honduras, Mexico and many other countries that the U.S. is very generous to, sends many of their people to our coun… https://t.co/8Ry0KauKit",,False,Tue Apr 03 00:12:03 +0000 2018,17704,980961086546632705
62307,Twitter for iPhone,"....he could not have been nicer or more respectful to your favorite President, me. Then I saw the column he wrote,… https://t.co/wpd3eWeFpn",realDonaldTrump,False,Fri Jul 19 12:34:52 +0000 2019,11080,1152195095430651904
57854,Twitter for iPhone,Thank you JT! https://t.co/L1HDeXWazc,,False,Tue Feb 19 03:13:48 +0000 2019,12627,1097695719706845184
37015,Twitter for iPhone,Looking forward to being in the Great State of Ohio on Saturday night where I will be campaigning hard for a truly… https://t.co/fcU4sbS0NN,,False,Thu Aug 02 19:08:37 +0000 2018,8299,1025096045498454018
94328,Twitter for iPhone,"“No President in history has endured such vicious personal attacks by political opponents. Still, the President’s r… https://t.co/ggPAZWkqbn",,False,Wed May 01 11:11:42 +0000 2019,21117,1123545524924223491
94816,Twitter for iPhone,"Democrats want open Borders, where anyone can come into our Country, and stay. This is Nancy Pelosi’s dream. It won’t happen!",,False,Thu Jun 21 14:38:15 +0000 2018,21771,1009807715798044672
83914,Twitter for iPhone,I don’t think the Dems on the Border Committee are being allowed by their leaders to make a deal. They are offering… https://t.co/x8JfACpo2H,,False,Sun Feb 10 16:17:21 +0000 2019,21016,1094631415357075461
121657,Twitter for iPhone,"Late last night, our deadline, we reached a wonderful new Trade Deal with Canada, to be added into the deal already… https://t.co/Dwe2KWvqgn",,False,Mon Oct 01 10:30:08 +0000 2018,26269,1046708836407685122
61155,Twitter for iPhone,"Despite two years and millions of dollars spent, the Democrats are acting like crazed lunatics ever since the resul… https://t.co/PvN9AisroS",,False,Sun May 12 23:03:16 +0000 2019,15152,1127710864650514432
80009,Twitter for iPhone,Incredibly beautiful ceremony as U.S. Korean War remains are returned to American soil. Thank you to Honolulu and a… https://t.co/9HJXv49oCg,,False,Thu Aug 02 03:32:14 +0000 2018,15314,1024860399458508800
80872,Twitter for iPhone,"The Wall Street Journal has it wrong, we are under no pressure to make a deal with China, they are under pressure t… https://t.co/oo5WgfuQjx",,False,Thu Sep 13 14:15:55 +0000 2018,20298,1040242677877551104
40541,Twitter for iPhone,https://t.co/TAJLOrpFZe,,False,Fri Sep 27 00:02:46 +0000 2019,12151,1177372974296502273
91407,Twitter for iPhone,Mike Pompeo met with Kim Jong Un in North Korea last week. Meeting went very smoothly and a good relationship was f… https://t.co/5zMrs47vF3,,False,Wed Apr 18 10:42:23 +0000 2018,22259,986555533535731712
83155,Twitter for iPhone,"Thank you @TedCruz, I couldn’t agree more! https://t.co/MGq0xXin0s",,False,Sun Aug 18 22:50:25 +0000 2019,19325,1163221640915931138
41721,Twitter for iPhone,".@G7 Press Briefing in Charlevoix, Canada, prior to departing for Singapore! https://t.co/75y1SXuwuU",,False,Sat Jun 09 16:00:25 +0000 2018,9842,1005479740000624640
108089,Twitter for iPhone,"Democrats, who want Open Borders and care little about Crime, are incompetent, but they have the Fake News Media al… https://t.co/x2QxE3DYGu",,False,Fri Jul 27 22:45:56 +0000 2018,25094,1022976410745495552
52904,Twitter for iPhone,"Moments ago, it was my great honor to sign #RightToTry into law! https://t.co/mtPiHsBc1H https://t.co/hFtpyJlV4h",,False,Wed May 30 17:19:59 +0000 2018,11129,1001875884142362625
79033,Twitter for iPhone,The Fake News Media is doing everything they can to crash the economy because they think that will be bad for me an… https://t.co/irIShkIHM3,,False,Thu Aug 15 16:52:53 +0000 2019,20820,1162044502292537344
43432,Twitter for iPhone,"Congressman @DaveBratVA7th is a fighter who is doing a great job for Virginia and for our Country. Border, Military… https://t.co/BUllrFEEje",,False,Tue Oct 30 03:19:42 +0000 2018,11521,1057109765178966017
121697,Twitter for iPhone,"What do I know about branding, maybe nothing (but I did become President!), but if I were Boeing, I would FIX the B… https://t.co/VVyRzxxsh5",,False,Mon Apr 15 10:29:27 +0000 2019,21381,1117736685721223168
100125,Twitter for iPhone,"So sorry to hear the news about Jeff Bozo being taken down by a competitor whose reporting, I understand, is far mo… https://t.co/ihKoPOyQZZ",,False,Mon Jan 14 01:45:10 +0000 2019,20707,1084627451983073280
104972,Twitter for iPhone,"Watched MSNBC this morning just to see what the opposition was saying about events of the past week. Such lies, alm… https://t.co/c3ErNIBdR2",,False,Sat Jun 08 23:25:11 +0000 2019,23861,1137500852778864645
104305,Twitter for iPhone,BUILD A WALL &amp; CRIME WILL FALL! https://t.co/a0G7GWi74k,,False,Sat Jan 26 16:42:32 +0000 2019,29986,1089201935926939650
43306,Twitter Media Studio,https://t.co/HJYYPsJ3Mf,,False,Wed Jul 10 02:11:17 +0000 2019,13097,1148776676853243904
47087,Twitter for iPhone,It was a great honor to welcome Prime Minister Najib Abdul Razak of Malaysia and his distinguished delegation to th… https://t.co/xihOApAZPf,,False,Tue Sep 12 20:12:48 +0000 2017,12110,907698529606541312
45750,Twitter for iPhone,Thank you Rand! https://t.co/NvPeleVmub,,False,Tue Nov 28 02:50:30 +0000 2017,10020,935340092583006208
94807,Twitter for iPhone,.....other than the fact that this Administration has probably done more than any other Administration in its first… https://t.co/bleeA6tCtf,realDonaldTrump,False,Sun Aug 11 02:47:04 +0000 2019,16515,1160382092930408449
71442,Twitter for iPhone,"“U.S. Economy Grows 3.2% in Q1, Smashing Expectations” https://t.co/HltPdlkOD0",,False,Fri Apr 26 19:13:29 +0000 2019,18108,1121854831327621125
44410,Twitter Web Client,The United States is prepared to work with each of the leaders in this room today to achieve mutually beneficial co… https://t.co/6hY41gFM5i,,False,Fri Nov 10 10:26:22 +0000 2017,9510,928931835664465921
48749,Twitter Media Studio,It was an honor to welcome bipartisan members of Congress for a discussion on SAFE schools and SAFE communities. As… https://t.co/EPB1EN3HRc,,False,Wed Feb 28 21:34:16 +0000 2018,10143,968962582374621185
60579,Twitter for iPhone,"I am pleased to endorse Governor Mike Parson of Missouri. He is very Popular, Strong, and knows what he is doing –… https://t.co/oWqrcV5znu",,False,Wed Sep 11 01:04:25 +0000 2019,13273,1171590284544827392
64763,Twitter for iPhone,"...FAKE NEWS. I would like very much to stop referring to this ridiculous story, but the LameStream Media just won’… https://t.co/xPbrXAWleG",realDonaldTrump,False,Sat Sep 07 20:44:54 +0000 2019,13664,1170437809796255745
72843,Twitter for iPhone,Thank you to NBC for the correction! https://t.co/L2mX3vREOl,,False,Sun Oct 14 19:54:20 +0000 2018,16929,1051561865061502977
79740,Twitter for iPhone,"A brave former fighter jet pilot and warrior, Senator Martha McSally of Arizona has done an outstanding job in D.C.… https://t.co/AG1TGSNxCi",,False,Tue Jun 25 19:25:20 +0000 2019,13757,1143601086080659462
104857,Twitter for iPhone,"“Meanwhile, the Dayton, Ohio, shooter had a history of supporting political figures like Bernie Sanders, Elizabeth… https://t.co/OBANU8Ajyf",,False,Wed Aug 07 10:58:16 +0000 2019,30869,1159056155764809729
34886,Twitter for iPhone,".@JohnChrin of Pennsylvania is fantastic. He is strong on the Border, Crime, the Military, our Vets and the 2nd Ame… https://t.co/LoSsa9OGSf",,False,Thu Oct 25 19:55:37 +0000 2018,8746,1055548456469778432
78392,Twitter for iPhone,"HAPPY BIRTHDAY to our @FLOTUS, Melania! 
https://t.co/rYYp51mxDQ https://t.co/np7KYHglSv",,False,Wed Apr 26 14:53:26 +0000 2017,16525,857246245672366081
76892,Twitter for iPhone,"Oppressive regimes cannot endure forever, and the day will come when the Iranian people will face a choice. The wor… https://t.co/efPOuFh5fT",,False,Sat Dec 30 19:02:53 +0000 2017,20724,947181212468203520
63633,Twitter for iPhone,"The very outdated filibuster rule must go. Budget reconciliation is killing R's in Senate. Mitch M, go to 51 Votes NOW and WIN. IT'S TIME!",,False,Sat Jul 29 11:28:57 +0000 2017,15205,891259245106278400
64088,Twitter for iPhone,Great news! #MAGA https://t.co/pirHR7lAyT,,False,Fri Jun 16 15:12:27 +0000 2017,15334,875732813278048256
74054,Twitter Media Studio,GREAT NEWS! #MAGA https://t.co/91Yk8B11bP,,False,Fri May 31 20:02:16 +0000 2019,19415,1134550682080620544
99714,Twitter for Android,My statement as to what's happening in Sweden was in reference to a story that was broadcast on @FoxNews concerning immigrants &amp; Sweden.,,False,Sun Feb 19 21:57:01 +0000 2017,22585,833435244451753984
97299,Twitter for iPhone,All of America is in mourning over the mass murder of Jewish Americans at the Tree of Life Synagogue in Pittsburgh.… https://t.co/nVJl6YOdFb,,False,Sat Oct 27 21:41:35 +0000 2018,21753,1056299896406450176
61571,Twitter for iPhone,Thank you Amy! https://t.co/NiwkdBGVA9,,False,Tue Jul 30 16:43:32 +0000 2019,17966,1156243941039267842
118168,Twitter for iPhone,"It's very sad that Republicans, even some that were carried over the line on my back, do very little to protect their President.",,False,Sun Jul 23 20:14:32 +0000 2017,29988,889217183930351621
88760,Twitter for iPhone,"I was elected on getting out of these ridiculous endless wars, where our great Military functions as a policing ope… https://t.co/uZgLPFGctA",,False,Mon Oct 07 15:20:48 +0000 2019,21263,1181227885841002496
92669,Twitter for iPhone,"Why was the FBI giving so much information to the Fake News Media. They are not supposed to be doing that, and know… https://t.co/cQ4u1JFjTU",,False,Mon Jun 18 00:25:53 +0000 2018,21254,1008506045373845504
70902,Twitter for iPhone,"How could Jeff Flake, who is setting record low polling numbers in Arizona and was therefore humiliatingly forced o… https://t.co/QLZBtMJEzW",,False,Thu Jun 07 13:49:41 +0000 2018,15070,1004722061808427008
99973,Twitter for Android,Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,,False,Sun Jan 29 13:00:32 +0000 2017,19119,825690087857995776
44219,Twitter for iPhone,"....Lake Okeechobee and all of the hurricane money were a passion for Rick Scott, who called endlessly on behalf of… https://t.co/PMWeq5qPuq",realDonaldTrump,False,Sat Nov 03 21:12:07 +0000 2018,11304,1058829196062048257
73585,Twitter for iPhone,Happy Birthday @USNavy! https://t.co/H0lNgAdogV,,False,Sun Oct 13 17:55:41 +0000 2019,15559,1183441191003721731
45289,Twitter for iPhone,"Great conversations with President @EmmanuelMacron and his representatives on trade, military and security.",,False,Fri Jul 14 13:47:19 +0000 2017,7829,885858247277727746
225233,Twitter for iPhone,God bless the people of France!,,False,Mon Apr 15 21:58:34 +0000 2019,36267,1117910111236681728
68391,Twitter for iPhone,#JobsNotMobs! https://t.co/U1suRW5j6G,,False,Fri Oct 19 18:41:29 +0000 2018,19027,1053355470449127424
66872,Twitter for iPhone,Will be interviewed on @seanhannity tonight at 9pmE and @TuckerCarlson tomorrow night at 8pmE. Enjoy!,,False,Mon Jul 16 22:53:47 +0000 2018,13013,1018992115810910208
63201,Twitter for iPhone,"After years of rebuilding OTHER nations, we are finally rebuilding OUR nation - and we are restoring our confidence… https://t.co/LXqvjEMR5D",,False,Fri Feb 23 17:06:36 +0000 2018,13771,967083281974951939
84587,Twitter for iPhone,Henry Ford would be very disappointed if he saw his modern-day descendants wanting to build a much more expensive c… https://t.co/DImLvxCfqE,,False,Wed Aug 21 23:01:30 +0000 2019,16495,1164311594081247233
62721,Twitter for iPhone,https://t.co/vuFsgolfVO,,False,Sun Sep 29 15:18:44 +0000 2019,19674,1178328262537285632
45452,Twitter for iPhone,"""The President Changed. So Has Small Businesses' Confidence""
https://t.co/daTGjPmYeJ",,False,Fri Mar 17 14:07:26 +0000 2017,9760,842739155230740481
39649,Twitter for iPhone,https://t.co/cvCBBovvFP,,False,Mon Oct 14 12:13:20 +0000 2019,12662,1183717423029067777
74283,Twitter for iPhone,"“They say all these people died in the storm in Puerto Rico, yet 70% of the power was out before the storm. So when… https://t.co/LVcHkWOmPl",,False,Fri Sep 14 22:35:00 +0000 2018,18244,1040730663832498176
117941,Twitter for iPhone,The United States has an $800 Billion Dollar Yearly Trade Deficit because of our “very stupid” trade deals and poli… https://t.co/nFF3vEmRmY,,False,Sat Mar 03 17:43:26 +0000 2018,26696,969991653393039361
49678,Twitter for iPhone,"“Op-Ed praises Trump Administrations efforts at the Border.” @FoxNews  The  Washington Examiner States, “Finally, t… https://t.co/XPdA865LiQ",,False,Tue Oct 16 12:55:38 +0000 2018,12211,1052181272137801728
40408,Twitter for iPhone,https://t.co/w04sqlMIYm,,False,Wed Oct 03 13:16:08 +0000 2018,9194,1047475390573371395
43276,Twitter for iPhone,"Thank you Missoula, Montana. Get out and VOTE for @MattForMontana and @GregForMontana!! #MAGA🇺🇸… https://t.co/MDbBs8QCVW",,False,Fri Oct 19 01:54:52 +0000 2018,10526,1053102147888328704
56404,Twitter for iPhone,...never allow the Republicans to pass even great legislation. 8 Dems control - will rarely get 60 (vs. 51) votes. It is a Repub Death Wish!,,False,Fri Sep 08 12:46:35 +0000 2017,12546,906136682952568832
67879,Twitter for iPhone,The real story on Collusion is in Donna B's new book. Crooked Hillary bought the DNC &amp; then stole the Democratic Primary from Crazy Bernie!,,False,Fri Nov 03 11:48:10 +0000 2017,15874,926415703476928512
56692,Twitter for iPhone,"""Under Trump, gains against #ISIS have dramatically accelerated""
https://t.co/jNtOTh0moL",,False,Sat Aug 05 22:12:26 +0000 2017,12519,893957896190533632
108954,Twitter for iPhone,"The IG Report totally destroys James Comey and all of his minions including the great lovers, Peter Strzok and Lisa… https://t.co/eleiHw1wTj",,False,Sat Jun 16 14:01:33 +0000 2018,26185,1007986538985197568
84500,Twitter for iPhone,"Despite what you have heard from the FAKE NEWS, I had a GREAT meeting with German Chancellor Angela Merkel. Nevertheless, Germany owes.....",,False,Sat Mar 18 13:15:41 +0000 2017,18004,843088518339612673
58477,Twitter for iPhone,"The U.S. Senate has just approved a 19 Billion Dollar Disaster Relief Bill, with my total approval. Great!",,False,Fri May 24 00:11:19 +0000 2019,11826,1131714257308012545
74788,Twitter for iPhone,France honors a great hero. Officer died after bravely swapping places with hostage in ISIS related terror attack.… https://t.co/e1AvHzZxiL,,False,Sun Mar 25 10:10:14 +0000 2018,16680,977850135697911808
29922,Twitter for iPhone,Amazing Evening! https://t.co/jVTW8sRJpf,,False,Fri Oct 11 15:39:28 +0000 2019,6798,1182682132868751361
85366,Twitter for iPhone,"General Jim Mattis will be retiring, with distinction, at the end of February, after having served my Administratio… https://t.co/PqB9L51hvN",,False,Thu Dec 20 22:21:07 +0000 2018,18677,1075878792168685568
170852,Twitter for iPhone,"If the Democrats think they are going to waste Taxpayer Money investigating us at the House level, then we will lik… https://t.co/04c4QhEvbK",,False,Wed Nov 07 13:04:02 +0000 2018,45015,1060155917059219461
92686,Twitter for iPhone,I had a great meeting with NATO. They have paid $33 Billion more and will pay hundreds of Billions of Dollars more… https://t.co/7M1kcZrfmo,,False,Tue Jul 17 13:53:39 +0000 2018,19747,1019218575691837443
75441,Twitter for iPhone,"When the Democrats in Congress refinish, for the 5th time, their Fake work on their very disappointing Mueller Repo… https://t.co/v4RmyV26Uv",,False,Thu May 23 14:27:34 +0000 2019,17585,1131567352045297664
167488,Twitter for iPhone,Thank you for all of the nice compliments and reviews on the State of the Union speech. 45.6 million people watched… https://t.co/HKFLkRjlGQ,,False,Thu Feb 01 12:02:49 +0000 2018,31967,959034299222843394
85574,Twitter for iPhone,"“Trump should be happy that the FBI was SPYING on his campaign” No, James Clapper, I am not happy. Spying on a camp… https://t.co/0OXtEFafNY",,False,Wed May 23 11:33:59 +0000 2018,23156,999252093998370817
94346,Twitter for iPhone,"A truly great, patriotic &amp; charitable man, Bernie Marcus, the co-founder of Home Depot who, at the age of 90, is co… https://t.co/G79GHRsmkh",,False,Wed Jul 10 01:30:08 +0000 2019,21132,1148766318906281985
89297,Twitter for iPhone,"Texas &amp; Louisiana: We are w/ you today, we are w/ you tomorrow, &amp; we will be w/ you EVERY SINGLE DAY AFTER, to rest… https://t.co/9AqR1L3fIQ",,False,Wed Aug 30 19:38:41 +0000 2017,23507,902978901223366656
68589,Twitter for iPhone,"While the NATO meeting in Brussels was an acknowledged triumph, with billions of dollars more being put up by membe… https://t.co/EE83ZMWxlM",,False,Wed Jul 18 10:08:36 +0000 2018,14558,1019524328927453184
83582,Twitter for iPhone,"The radical left tolerates no dissent, it permits no opposition, it accepts no compromise, and it has absolutely no… https://t.co/J5ruRNe7G1",,False,Fri Oct 18 02:57:07 +0000 2019,23358,1185026994993451008
191549,Twitter for iPhone,"Going to the White House is considered a great honor for a championship team.Stephen Curry is hesitating,therefore invitation is withdrawn!",,False,Sat Sep 23 12:45:19 +0000 2017,55065,911572182060453893
57892,Twitter for iPhone,We will never forget our fallen HEROES. It was our great honor to be with you today! #FlagsIn https://t.co/Z6OvQUr8lT,,False,Thu May 23 23:34:53 +0000 2019,13456,1131705087762620418
58607,Twitter for iPhone,"Great job Kevin, we are all proud of you! https://t.co/K6hEEaOxKt",,False,Sat Dec 16 03:12:37 +0000 2017,11898,941868639199916037
194376,Twitter for iPhone,I am continuing to monitor the censorship of AMERICAN CITIZENS on social media platforms. This is the United States… https://t.co/hzEsDBB8Hf,,False,Fri May 03 22:55:02 +0000 2019,53138,1124447302544965634
61725,Twitter for iPhone,".....the importance or passage of Criminal Justice Reform. They only talk about the minor players, or people that h… https://t.co/V6D76ezyY6",realDonaldTrump,False,Mon Sep 09 03:11:53 +0000 2019,12974,1170897587387412480
67084,Twitter for iPhone,Just arrived in Florida. Also thinking about our GREAT Alabama farmers and our many friends in North and South Caro… https://t.co/yJ7YKqClFn,,False,Mon Oct 15 15:45:43 +0000 2018,11778,1051861686842474496
110882,Twitter for iPhone,"As I made very clear today, our country needs the security of the Wall on the Southern Border, which must be part of any DACA approval.",,False,Wed Jan 10 00:16:57 +0000 2018,20751,950884128379035650
82947,Twitter for iPhone,"Having a great time hosting Prime Minister Shinzo Abe in the United States! 
https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9",,False,Sat Feb 11 18:28:31 +0000 2017,14602,830483672096768001
54272,Twitter for iPhone,"Today, it was my honor to welcome the 2018 World Series Champion Boston @RedSox to the @WhiteHouse! https://t.co/yHAClpttLM",,False,Thu May 09 22:50:19 +0000 2019,10728,1126620440703709185
73238,Twitter for iPhone,China has agreed to buy massive amounts of ADDITIONAL Farm/Agricultural Products - would be one of the best things… https://t.co/3JWukYraU1,,False,Mon May 21 11:27:42 +0000 2018,15106,998525737593376768
55738,Twitter Media Studio,https://t.co/95I4towyEP,,False,Tue Mar 19 16:04:09 +0000 2019,16826,1108036445510516736
68133,Twitter for iPhone,"Too bad the Dems in Congress won’t do anything at all about Border Security. They want Open Borders, which means cr… https://t.co/AuxLq3I5xQ",,False,Wed Jun 26 11:01:04 +0000 2019,15209,1143836568513392641
99956,Twitter for iPhone,Many mostly Democrat States refused to hand over data from the 2016 Election to the Commission On Voter Fraud. They… https://t.co/1IuVCra2M1,,False,Thu Jan 04 11:02:14 +0000 2018,26823,948872192284155904
84125,Twitter for iPhone,The Fake News Media is doing everything possible to stir up and anger the pols and as many people as possible seldo… https://t.co/lvCYg9Xry8,,False,Sat Apr 20 12:02:38 +0000 2019,19532,1119572078175367168
105750,Twitter for iPhone,CNN is being torn apart from within based on their being caught in a major lie and refusing to admit the mistake. S… https://t.co/hBeYPVFEVr,,False,Wed Aug 29 22:43:49 +0000 2018,26637,1034934675972792320
54510,Twitter for iPhone,"My great friend, @RepMarkMeadows, has been an EXCELLENT Chairman of the House @FreedomCaucus, which has been a trem… https://t.co/P7WAw36Cwf",,False,Mon Sep 30 19:45:58 +0000 2019,12923,1178757901659365376
104416,Twitter for iPhone,"There is a Revolution going on in California. Soooo many Sanctuary areas want OUT of this ridiculous, crime infeste… https://t.co/hNQmJXQ0Zz",,False,Wed Apr 18 09:59:07 +0000 2018,25065,986544648477868032
73989,Twitter for iPhone,"Today, it was my great honor to sign a new Executive Order to ensure Veterans have the resources they need as they… https://t.co/LuZk37y8SI",,False,Tue Jan 09 23:07:09 +0000 2018,16519,950866561153331202
109094,Twitter for iPhone,"The Supreme Court is one of the main reasons I got elected President. I hope Republican Voters, and others, are wat… https://t.co/WUEfOytnyZ",,False,Wed Sep 19 03:45:38 +0000 2018,28486,1042258387730399233
72519,Twitter for iPhone,I feel sure that my friend @RandPaul will come along with the new and great health care program because he knows Obamacare is a disaster!,,False,Wed Mar 08 00:14:30 +0000 2017,13290,839268048313929729
84554,Twitter for iPhone,Spoke w/ President Erdogan of Turkey to advise where we stand on all matters including our last two weeks of succes… https://t.co/v9g0jPn3H4,,False,Mon Jan 14 22:12:49 +0000 2019,16186,1084936400212963329
